model_id,hidden_units,accuracy_train,mse_train,accuracy_test,mse_test,accuracy_holdout,mse_holdout
3625,40,0.9962917566299438,0.002783715724945,0.9837360382080078,0.0128082744777202,0.9854642748832704,0.0114753581583499
7508,20,0.9954761266708374,0.0037581983488053,0.9831793308258056,0.0130416108295321,0.9841845631599426,0.0121867218986153
2695,20,0.9951666593551636,0.0035303100012242,0.9829220771789552,0.0132142268121242,0.9833213686943054,0.0124940630048513
160,40,0.996404767036438,0.0027474300004541,0.9840777516365052,0.012651577591896,0.9858392477035522,0.0112509569153189
7997,40,0.9966250658035278,0.0025346435140818,0.9842782020568848,0.0124939447268843,0.984982132911682,0.0114751821383833
2206,40,0.9964405298233032,0.0026911231689155,0.9843780994415284,0.0123195517808198,0.9858333468437196,0.0109280422329902
4514,40,0.996928572654724,0.0022932677529752,0.9848975539207458,0.0120456907898187,0.9870298504829408,0.0103392079472541
1953,30,0.9963333010673524,0.0028933659195899,0.9842349886894226,0.0121546499431133,0.985285758972168,0.0111524136736989
487,20,0.9956428408622742,0.0035787229426205,0.9830194115638732,0.012994734570384,0.9841309785842896,0.0122413365170359
6342,40,0.9963690042495728,0.0029318407177925,0.9840569496154784,0.0124831013381481,0.9860714077949524,0.0112240687012672
2522,30,0.9962917566299438,0.0028654676862061,0.98427152633667,0.0122795458883047,0.9855952262878418,0.0112879863008856
5854,20,0.99549400806427,0.0036960784345865,0.9816671013832092,0.0140071678906679,0.9815059900283812,0.0137470802292227
424,30,0.996226131916046,0.0027910314965993,0.9833483695983888,0.0131978271529078,0.9856904745101928,0.0113258473575115
767,40,0.9972679018974304,0.0020782283972948,0.9837950468063354,0.0130443163216114,0.9839820861816406,0.0125679671764373
5370,40,0.9974285960197448,0.0021673839073628,0.9840019345283508,0.0127841485664248,0.9844285845756532,0.012059299275279
4584,20,0.9960476160049438,0.0032172643113881,0.9812990427017212,0.0146275348961353,0.9818512201309204,0.013558198697865
7175,30,0.9964405298233032,0.002833796897903,0.9839162826538086,0.0125052146613597,0.985357105731964,0.0114555219188332
4072,40,0.9961904287338256,0.0030253725126385,0.9837349057197572,0.0128529909998178,0.9849642515182496,0.0115036023780703
7612,20,0.9957796931266784,0.0034607020206749,0.983855664730072,0.0125978607684373,0.9832321405410768,0.0126073770225048
7077,30,0.9960060119628906,0.0028313603252172,0.9849556088447572,0.0117828706279397,0.9860535860061646,0.010956197977066
1891,20,0.995636820793152,0.0036421737167984,0.9834259748458862,0.0127546582370996,0.9841428995132446,0.011867931112647
9635,20,0.99550598859787,0.0035261178854852,0.9827190041542052,0.0133216436952352,0.9833452105522156,0.0124109406024217
3539,30,0.9966726303100586,0.0027261739596724,0.9840899109840392,0.0125011280179023,0.985148787498474,0.0114456657320261
8005,20,0.9957618713378906,0.0033195754513144,0.9828953146934508,0.0132545745000243,0.9839941263198853,0.0121304215863347
2849,40,0.9970476031303406,0.0022790885996073,0.9846433997154236,0.0121152400970458,0.9865416288375854,0.0104537829756736
5903,40,0.9967975616455078,0.0024332634638994,0.9851512908935548,0.0117880329489707,0.985982060432434,0.0106860324740409
6162,20,0.9948511123657228,0.0039713801816105,0.982817530632019,0.0133347064256668,0.98348206281662,0.0123482048511505
8943,30,0.9965118169784546,0.0026564116124063,0.9837409853935242,0.0127811888232827,0.9847262501716614,0.0120135881006717
7304,30,0.9965535402297974,0.0027108455542474,0.9843071103096008,0.0122460527345538,0.986154854297638,0.0109328869730234
8976,30,0.996226131916046,0.0028841472230851,0.9838361144065856,0.0126429982483387,0.9863155484199524,0.0109908934682607
6563,40,0.9963809847831726,0.0026296640280634,0.9850937724113464,0.0120964152738451,0.9854106903076172,0.0111542418599128
3676,40,0.996904730796814,0.0023630468640476,0.9839779734611512,0.0128743266686797,0.9862321019172668,0.0109016140922904
2111,30,0.9971131086349488,0.0024294764734804,0.983784556388855,0.0128283146768808,0.9846071004867554,0.0119888903573155
8463,20,0.9966667890548706,0.0027427736204117,0.9826676249504088,0.0137248774990439,0.9836309552192688,0.0127880489453673
6200,40,0.996791660785675,0.0024644928053021,0.9841566681861876,0.0126697542145848,0.9854464530944824,0.0114128878340125
387,40,0.9962321519851683,0.0030246472451835,0.98475980758667,0.012006695382297,0.9861845970153807,0.0106352334842085
5885,40,0.997208297252655,0.0021386828739196,0.9843531847000122,0.0125338537618517,0.986392855644226,0.0112594412639737
9032,30,0.9964107275009156,0.0028644986450672,0.9832835793495178,0.0129289450123906,0.9847976565361024,0.0116442143917083
7684,20,0.995868980884552,0.003354339627549,0.98244047164917,0.0136017799377441,0.9832559823989868,0.0124965077266097
368,30,0.9963453412055968,0.0028019435703754,0.9845911860466005,0.0120917549356818,0.9852797389030457,0.0113853020593523
7568,20,0.9956905245780944,0.0031978052575141,0.9827907681465148,0.0135239427909255,0.9846011996269226,0.0122129404917359
2367,30,0.996982216835022,0.0024848075117915,0.9837121963500975,0.0127065638080239,0.9848809242248536,0.0117851141840219
105,20,0.9966131448745728,0.0029608628246933,0.9823206663131714,0.0140257887542247,0.9842262268066406,0.0124527839943766
2245,40,0.9967440366744996,0.0026026268023997,0.98379385471344,0.0128383552655577,0.9858571290969848,0.0110343918204307
778,40,0.99657142162323,0.0026344067882746,0.9845816493034364,0.012076836079359,0.9859941601753236,0.0110789416357874
2323,30,0.9961310625076294,0.0027701528742909,0.9834174513816832,0.0131721040233969,0.9843810200691224,0.0118541987612843
9162,40,0.9964404106140136,0.0025810508523136,0.984299898147583,0.0123677588999271,0.9844762086868286,0.0115748550742864
791,30,0.9953036308288574,0.0033456778619438,0.98440819978714,0.01198276784271,0.9862024188041688,0.0105509702116251
8807,30,0.9967023730278016,0.0026968568563461,0.984464704990387,0.0122128166258335,0.9865654706954956,0.0106515334919095
9251,20,0.9953988194465636,0.0035868848208338,0.9833739399909972,0.01277198176831,0.9838690757751464,0.0120970727875828
3594,40,0.9969226121902466,0.0022535051684826,0.9841289520263672,0.0127335162833333,0.9854405522346495,0.0116591695696115
2795,40,0.9966190457344056,0.0023602880537509,0.9845839738845824,0.012197658419609,0.9858392477035522,0.0107743879780173
767,30,0.9972025156021118,0.0022765847388654,0.9830741286277772,0.0135000497102737,0.9835297465324402,0.0129045583307743
5298,30,0.9959464073181152,0.0029609201010316,0.982772707939148,0.0132867684587836,0.9833452105522156,0.0131307216361165
2356,40,0.9967857599258424,0.00244349706918,0.9842107892036438,0.0124269062653183,0.9858511686325072,0.0110338274389505
2252,40,0.9963035583496094,0.0027346997521817,0.9852891564369202,0.011482005007565,0.986255943775177,0.0106496624648571
2947,30,0.9965357780456544,0.0026980361435562,0.984129011631012,0.0123606417328119,0.9848334193229676,0.0117100505158305
1920,20,0.995839297771454,0.0033383830450475,0.9817251563072203,0.0141240591183304,0.9828155636787416,0.0132240280508995
8935,30,0.99680358171463,0.0023721535690128,0.9847449660301208,0.0121779302135109,0.9858511686325072,0.0113033102825284
5753,40,0.9965238571166992,0.0025336127728223,0.9845525026321412,0.0122190285474061,0.9854345321655272,0.0108658773824572
1896,20,0.9957083463668824,0.0034080056939274,0.9825463891029358,0.013464824296534,0.9834344983100892,0.0125309992581605
9666,20,0.9958512187004088,0.0035866149701178,0.9828211665153505,0.0131514063104987,0.984000027179718,0.0121132899075746
2004,20,0.9961785078048706,0.0032022874802351,0.9832953810691832,0.0129936505109071,0.9852499961853028,0.0113354008644819
1691,40,0.9961667060852052,0.0028817295096814,0.9840785264968872,0.0124712940305471,0.9851130247116088,0.0116151329129934
8436,30,0.9956785440444946,0.0033152909018099,0.9839432239532472,0.0123405819758772,0.984369158744812,0.0122336335480213
1248,30,0.9960774183273317,0.0030870798509567,0.9835224151611328,0.0127659356221556,0.9852083921432496,0.0115632256492972
9007,40,0.9960654377937316,0.0029820830095559,0.9844658970832824,0.0119710462167859,0.9852916598320008,0.011283304542303
290,30,0.9969285130500792,0.0024528335779905,0.9840114712715148,0.0126131810247898,0.984416663646698,0.012093779630959
5813,30,0.9968988299369812,0.0025243631098419,0.9844003319740297,0.0124422144144773,0.9851845502853394,0.0115628615021705
3814,40,0.9962797164916992,0.0028043922502547,0.9845010638237,0.0121052134782075,0.9844285845756532,0.0119971446692943
5792,20,0.9961012005805968,0.003438577754423,0.983012557029724,0.013131245970726,0.984458327293396,0.0116493673995137
9641,20,0.9954463839530944,0.003448809729889,0.982527196407318,0.0135864801704883,0.9833928346633912,0.0127186244353652
1149,40,0.9969642758369446,0.0024469264317303,0.9826428890228271,0.0137790832668542,0.9828988313674928,0.0136275039985775
7373,30,0.9973750114440918,0.00221235351637,0.983489155769348,0.0130694769322872,0.985672652721405,0.0115717509761452
5851,40,0.9966964721679688,0.0026464820839464,0.9843292236328124,0.0123881036415696,0.98564875125885,0.0110709406435489
1071,30,0.996196448802948,0.0031051782425493,0.9840454459190368,0.0123196300119161,0.9849047660827636,0.0114887971431016
7852,30,0.9967142939567566,0.0025174177717417,0.98455411195755,0.0121461544185876,0.984749972820282,0.0114249754697084
3644,40,0.99702388048172,0.0024190628901124,0.9845966696739196,0.0121595747768878,0.9867857098579408,0.0101154139265418
959,30,0.996488094329834,0.0027364240959286,0.984114408493042,0.0124714979901909,0.9847440719604492,0.0113961901515722
9309,40,0.9971607327461244,0.0021925852634012,0.9844178557395936,0.0123482886701822,0.9847620129585266,0.0117381662130355
8590,20,0.995303511619568,0.0037362547591328,0.9818524718284608,0.0139413364231586,0.983357071876526,0.0125115858390927
95,20,0.9954167604446412,0.0034736860543489,0.9837010502815248,0.0127541460096836,0.9835416674613952,0.0123125230893492
